AccusedMasterID,CaseMasterID,CrimeNo,AccusedName,AgeYear,GenderID,CrimeRegisteredDate,prior_case_count,prior_cases_last_90d,prior_cases_last_180d,days_since_prev_case,current_case_heinous,prior_heinous_count,prior_heinous_ratio,gravity_escalation_flag,mean_inter_case_days,cadence_acceleration,distinct_crime_heads,repeated_offence_type,mo_consistency_score,recurring_location_count,target_label,is_evaluable
35222,24509,100030284202300014,Mohammed Reddy,24.0,1.0,2023-05-11,32,0,2,101.0,1,7,0.2188,1,24.32,4.1525,10,1,0.0,29,1,1
26684,18463,100010202202300002,Mohammed Reddy,26.0,1.0,2023-05-12,33,1,3,1.0,0,8,0.2424,0,26.72,0.0374,10,1,0.0,30,1,1
27286,18892,100010210202300001,Mohammed Reddy,26.0,1.0,2023-05-21,34,2,3,9.0,0,8,0.2353,0,25.94,0.347,10,1,0.0,31,1,1
29155,20188,100010150202300005,Mohammed Reddy,,1.0,2023-06-07,35,3,4,17.0,1,8,0.2286,1,25.44,0.6682,10,1,0.0,32,1,1
39247,27415,100020220202300013,Mohammed Reddy,,1.0,2023-06-08,36,4,5,1.0,1,9,0.25,1,25.2,0.0397,10,1,0.0,33,1,1
32686,22679,100070380202300007,Mohammed Reddy,37.0,1.0,2023-06-22,37,5,6,14.0,0,10,0.2703,0,24.53,0.5708,10,1,0.0,34,1,1
30835,21390,100130520202300002,Mohammed Reddy,32.0,1.0,2023-06-28,38,6,7,6.0,0,10,0.2632,0,24.24,0.2475,10,0,0.0,35,0,1
33015,22915,100170577202300007,Mohammed Reddy,,1.0,2023-07-29,39,7,8,31.0,0,10,0.2564,0,23.76,1.3045,11,0,0.0,36,1,1
27187,18823,100140539202300001,Mohammed Reddy,33.0,1.0,2023-08-13,40,6,8,15.0,1,10,0.25,1,23.95,0.6263,12,1,0.0,37,0,1
35731,24860,100020250202300006,Mohammed Reddy,24.0,1.0,2023-10-09,41,2,9,57.0,0,11,0.2683,0,23.73,2.4025,12,1,0.0,38,1,1
32499,22535,100160560202300005,Mohammed Reddy,,1.0,2023-10-11,42,3,10,2.0,0,11,0.2619,0,24.54,0.0815,12,1,0.0,39,1,1
40309,28196,100150554202300009,Mohammed Reddy,46.0,1.0,2023-10-18,43,4,11,7.0,1,11,0.2558,1,24.0,0.2917,12,1,0.0,40,0,1
45662,31965,100210624202400006,Mohammed Reddy,28.0,,2024-01-06,44,3,5,80.0,0,12,0.2727,0,23.6,3.3892,12,1,0.0,41,1,1
42833,29923,100150549202400003,Mohammed Reddy,32.0,,2024-02-04,45,1,5,29.0,1,12,0.2667,1,24.89,1.1653,12,1,0.0,42,1,1
40558,28389,100050350202400001,Mohammed Reddy,,1.0,2024-02-05,46,2,6,1.0,0,13,0.2826,0,24.98,0.04,12,1,0.0,43,1,1
51621,36483,100010172202400009,Mohammed Reddy,25.0,1.0,2024-02-07,47,3,7,2.0,0,13,0.2766,0,24.46,0.0818,12,1,0.0,44,0,1
41102,28772,100340724202400002,Mohammed Reddy,,1.0,2024-03-16,48,4,7,38.0,0,13,0.2708,0,23.98,1.5847,12,1,0.5,45,1,1
43165,30137,100010079202400002,Mohammed Reddy,25.0,1.0,2024-04-12,49,4,6,27.0,0,13,0.2653,0,24.27,1.1124,12,1,0.0,46,1,1
45901,32142,100010055202400008,Mohammed Reddy,31.0,1.0,2024-04-13,50,5,7,1.0,0,13,0.26,0,24.33,0.0411,12,1,0.25,47,1,1
41669,29158,100010132202400002,Mohammed Reddy,26.0,,2024-04-20,51,6,7,7.0,1,13,0.2549,1,23.86,0.2934,12,1,0.0,48,1,1
49788,35115,100330721202400013,Mohammed Reddy,22.0,1.0,2024-04-20,52,7,8,0.0,1,14,0.2692,1,23.53,0.0,12,1,0.0,49,0,1
53361,37734,100010082202400009,Mohammed Reddy,33.0,1.0,2024-06-07,53,5,9,48.0,0,15,0.283,0,23.1,2.0783,12,1,0.0,50,1,1
52587,37161,100030283202400013,Mohammed Reddy,20.0,1.0,2024-06-13,54,6,10,6.0,0,15,0.2778,0,23.57,0.2546,12,1,0.0,51,1,1
51983,36735,100200608202400006,Mohammed Reddy,,1.0,2024-06-24,55,6,11,11.0,0,15,0.2727,0,23.24,0.4733,12,1,1.0,52,0,1
47816,33571,100010173202400008,Mohammed Reddy,29.0,3.0,2024-08-04,56,3,9,41.0,0,15,0.2679,0,23.02,1.7812,12,1,0.0,53,0,1
41076,28755,100070400202400001,Mohammed Reddy,36.0,1.0,2024-09-17,57,2,8,44.0,0,15,0.2632,0,23.34,1.8852,12,1,1.0,54,1,1
43242,30183,100010099202400004,Mohammed Reddy,27.0,1.0,2024-10-15,58,2,7,28.0,0,15,0.2586,0,23.7,1.1813,12,1,0.0,55,1,1
48459,34090,100010098202400006,Mohammed Reddy,27.0,1.0,2024-11-03,59,2,6,19.0,0,15,0.2542,0,23.78,0.7991,12,1,0.0,56,1,1
52030,36767,100010088202400013,Mohammed Reddy,,1.0,2024-11-05,60,3,7,2.0,0,15,0.25,0,23.69,0.0844,12,1,0.0,57,1,1
47042,32992,100010210202400008,Mohammed Reddy,27.0,1.0,2024-11-09,61,4,8,4.0,0,15,0.2459,0,23.33,0.1714,12,1,1.0,58,1,1
53338,37721,100040300202400009,Mohammed Reddy,23.0,,2024-11-23,62,5,9,14.0,1,15,0.2419,1,23.02,0.6083,12,1,0.0,58,0,1
47810,33568,100010180202400008,Mohammed Reddy,50.0,1.0,2024-12-24,63,5,7,31.0,0,16,0.254,0,22.87,1.3554,12,1,0.0,59,1,1
61035,43432,100320712202500008,Mohammed Reddy,16.0,1.0,2025-01-06,64,6,8,13.0,1,16,0.25,1,23.0,0.5652,12,1,0.0,60,0,1
66301,47331,100010199202500011,Mohammed Reddy,,,2025-02-23,65,2,8,48.0,0,17,0.2615,0,22.84,2.1012,12,1,0.0,61,1,1
64945,46327,100010190202500011,Mohammed Reddy,,1.0,2025-03-22,66,3,8,27.0,0,17,0.2576,0,23.23,1.1623,12,1,0.0,62,1,1
67348,48137,100010071202500008,Mohammed Reddy,18.0,1.0,2025-03-25,67,3,9,3.0,0,17,0.2537,0,23.29,0.1288,12,1,1.0,63,0,1
59780,42507,100070394202500004,Mohammed Reddy,,1.0,2025-05-03,68,3,8,39.0,0,17,0.25,0,22.99,1.6968,12,1,0.0,64,1,1
59893,42587,100210615202500009,Mohammed Reddy,39.0,1.0,2025-05-18,69,4,7,15.0,0,17,0.2464,0,23.22,0.646,12,1,0.0,65,1,1
55045,39029,100050343202500001,Mohammed Reddy,29.0,,2025-06-12,70,4,7,25.0,0,17,0.2429,0,23.1,1.0822,12,1,0.0,66,1,1
60044,42689,100150549202500004,Mohammed Reddy,19.0,1.0,2025-07-09,71,3,6,27.0,0,17,0.2394,0,23.13,1.1674,12,1,0.0,67,1,1
59570,42352,100190602202500003,Mohammed Reddy,38.0,1.0,2025-07-21,72,4,7,12.0,0,17,0.2361,0,23.18,0.5176,12,1,0.0,67,0,1
61180,43545,100290694202500005,Mohammed Reddy,19.0,1.0,2025-09-29,73,2,5,70.0,1,17,0.2329,1,23.03,3.0398,12,1,0.0,68,0,1
6631,4499,100200610202100007,Mohammed Sheikh,,1.0,2021-01-10,0,0,0,365.0,0,0,0.0,0,365.0,1.0,0,0,0.0,0,1,1
7314,4936,100030281202100006,Mohammed Sheikh,,1.0,2021-01-24,1,1,1,14.0,0,0,0.0,0,14.0,1.0,1,0,0.0,1,1,1
3512,2361,100190600202100003,Mohammed Sheikh,24.0,1.0,2021-02-04,2,2,2,11.0,0,0,0.0,0,14.0,0.7857,2,1,0.0,2,0,1
7011,4744,100060379202100006,Mohammed Sheikh,54.0,1.0,2021-03-27,3,3,3,51.0,0,0,0.0,0,12.5,4.08,2,0,0.0,3,1,1
3849,2577,100010208202100003,Mohammed Sheikh,,1.0,2021-04-11,4,3,4,15.0,0,0,0.0,0,25.33,0.5921,3,1,0.0,4,1,1
9934,6666,100060366202100006,Mohammed Sheikh,27.0,1.0,2021-05-01,5,3,5,20.0,0,0,0.0,0,22.75,0.8791,3,0,0.0,5,1,1
9410,6321,100180579202100005,Mohammed Sheikh,27.0,1.0,2021-05-24,6,3,6,23.0,0,0,0.0,0,22.2,1.036,4,0,0.0,6,0,1
10120,6805,100230641202100008,Mohammed Sheikh,,1.0,2021-06-24,7,4,7,31.0,0,0,0.0,0,22.33,1.3881,5,1,0.0,7,1,1
5437,3697,100010078202100009,Mohammed Sheikh,29.0,1.0,2021-07-02,8,4,8,8.0,0,0,0.0,0,23.57,0.3394,5,1,0.0,8,1,1
10357,6958,100030252202100011,Mohammed Sheikh,,1.0,2021-07-02,9,5,9,0.0,0,0,0.0,0,21.62,0.0,5,0,0.0,9,1,1
1995,1400,100010091202100003,Mohammed Sheikh,,1.0,2021-07-09,10,6,10,7.0,1,0,0.0,1,19.33,0.3621,6,0,0.0,10,0,1
11483,7773,100010075202100007,Mohammed Sheikh,,,2021-08-22,11,5,8,44.0,1,1,0.0909,1,18.1,2.4309,7,0,0.0,11,1,1
3858,2582,100070382202100003,Mohammed Sheikh,32.0,1.0,2021-09-02,12,5,9,11.0,0,2,0.1667,0,20.45,0.5378,8,1,1.0,12,1,1
7730,5211,100180584202100008,Mohammed Sheikh,27.0,1.0,2021-09-12,13,6,10,10.0,1,2,0.1538,1,19.67,0.5085,8,1,1.0,13,0,1
8289,5561,100080408202100006,Mohammed Sheikh,,1.0,2021-10-18,14,3,9,36.0,0,3,0.2143,0,18.92,1.9024,8,1,0.0,14,1,1
6510,4419,100340727202100007,Mohammed Sheikh,26.0,1.0,2021-10-19,15,4,10,1.0,0,3,0.2,0,20.14,0.0496,8,1,0.0,15,1,1
8051,5402,100290688202100004,Mohammed Sheikh,28.0,1.0,2021-10-22,16,5,11,3.0,1,3,0.1875,1,18.87,0.159,8,1,0.0,16,1,1
8843,5952,100020228202100007,Mohammed Sheikh,,1.0,2021-10-31,17,6,11,9.0,0,4,0.2353,0,17.88,0.5035,8,1,0.0,17,1,1
10518,7073,100010117202100007,Mohammed Sheikh,24.0,1.0,2021-11-15,18,7,12,15.0,0,4,0.2222,0,17.35,0.8644,8,1,0.0,18,0,1
2627,1808,100010046202100004,Mohammed Sheikh,20.0,,2021-12-18,19,5,12,33.0,1,4,0.2105,1,17.22,1.9161,8,1,0.0,19,1,1
23572,16301,100010207202200009,Mohammed Sheikh,28.0,1.0,2022-01-02,20,6,10,15.0,1,5,0.25,1,18.05,0.8309,8,1,0.0,20,1,1
19513,13386,100020241202200005,Mohammed Sheikh,43.0,1.0,2022-01-19,21,5,10,17.0,0,6,0.2857,0,17.9,0.9497,8,1,0.0,21,0,1
23595,16321,100010057202200006,Mohammed Sheikh,28.0,1.0,2022-02-21,22,3,10,33.0,0,6,0.2727,0,17.86,1.848,8,1,0.0,22,1,1
14276,9764,100070390202200001,Mohammed Sheikh,,,2022-02-23,23,4,11,2.0,1,6,0.2609,1,18.55,0.1078,8,1,0.0,23,1,1
23910,16530,100010112202200010,Mohammed Sheikh,28.0,1.0,2022-03-20,24,4,10,25.0,0,7,0.2917,0,17.83,1.4024,8,1,0.25,24,1,1
23385,16158,100010208202200013,Mohammed Sheikh,28.0,1.0,2022-03-29,25,5,11,9.0,0,7,0.28,0,18.12,0.4966,8,1,1.0,25,1,1
18635,12787,100270677202200006,Mohammed Sheikh,,,2022-04-12,26,5,12,14.0,0,7,0.2692,0,17.76,0.7883,8,1,0.0,25,1,1
20461,14077,100040314202200006,Mohammed Sheikh,23.0,1.0,2022-04-12,27,6,13,0.0,1,7,0.2593,1,17.62,0.0,8,1,0.0,26,1,1
24199,16735,100010103202200012,Mohammed Sheikh,21.0,1.0,2022-04-17,28,7,13,5.0,0,8,0.2857,0,17.0,0.2941,8,0,0.0,27,0,1
14401,9852,800020214202200001,Mohammed Sheikh,33.0,,2022-05-28,29,5,10,41.0,0,8,0.2759,0,16.57,2.4741,9,1,0.0,28,0,1
21156,14567,800270678202200001,Mohammed Sheikh,23.0,1.0,2022-07-21,30,1,8,54.0,0,8,0.2667,0,17.41,3.101,9,1,0.0,29,1,1
21594,14886,100130523202200008,Mohammed Sheikh,21.0,1.0,2022-07-27,31,2,9,6.0,0,8,0.2581,0,18.63,0.322,9,1,0.0,30,1,1
16643,11405,400010183202200001,Mohammed Sheikh,24.0,1.0,2022-08-03,32,3,10,7.0,0,8,0.25,0,18.23,0.3841,9,0,0.0,31,1,1
16664,11415,100140539202200007,Mohammed Sheikh,29.0,1.0,2022-08-30,33,3,9,27.0,0,8,0.2424,0,17.88,1.5105,10,1,0.0,32,1,1
16166,11105,100080408202200006,Mohammed Sheikh,,1.0,2022-09-10,34,4,10,11.0,0,8,0.2353,0,18.15,0.606,10,1,0.0,33,1,1
23665,16357,100010076202200011,Mohammed Sheikh,28.0,1.0,2022-09-29,35,5,9,19.0,0,8,0.2286,0,17.94,1.059,10,1,0.0,33,1,1
15307,10513,100220636202200002,Mohammed Sheikh,34.0,1.0,2022-10-03,36,6,10,4.0,0,8,0.2222,0,17.97,0.2226,10,1,0.0,34,1,1
23169,16025,800010137202200001,Mohammed Sheikh,28.0,1.0,2022-10-10,37,7,9,7.0,0,8,0.2162,0,17.58,0.3981,10,1,1.0,35,1,1
23478,16229,100010046202200008,Mohammed Sheikh,28.0,1.0,2022-10-12,38,8,10,2.0,0,8,0.2105,0,17.3,0.1156,10,1,0.0,36,1,1
24028,16606,400010058202200003,Mohammed Sheikh,28.0,1.0,2022-10-13,39,9,11,1.0,0,8,0.2051,0,16.89,0.0592,10,1,1.0,36,1,1
19372,13306,100180589202200008,Mohammed Sheikh,28.0,1.0,2022-10-18,40,10,11,5.0,0,8,0.2,0,16.49,0.3033,10,1,0.0,37,0,1
17175,11765,400010040202200002,Mohammed Sheikh,,1.0,2022-12-07,41,7,11,50.0,0,8,0.1951,0,16.2,3.0864,10,1,0.0,38,1,1
37563,26230,100010138202300011,Mohammed Sheikh,43.0,1.0,2023-01-03,42,5,12,27.0,0,8,0.1905,0,17.02,1.586,10,1,0.0,39,1,1
29078,20146,100320713202300002,Mohammed Sheikh,,1.0,2023-01-25,43,2,11,22.0,1,8,0.186,1,17.26,1.2745,10,1,1.0,40,1,1
31040,21530,100180579202300006,Mohammed Sheikh,38.0,1.0,2023-02-13,44,3,11,19.0,0,9,0.2045,0,17.37,1.0937,10,1,0.0,41,0,1
27827,19258,100180579202300002,Mohammed Sheikh,25.0,1.0,2023-03-26,45,3,10,41.0,0,9,0.2,0,17.41,2.3551,10,1,0.0,41,1,1
29166,20196,100010176202300006,Mohammed Sheikh,20.0,1.0,2023-04-15,46,3,6,20.0,0,9,0.1957,0,17.93,1.1152,10,1,0.0,41,1,1
40088,28048,100110488202300007,Mohammed Sheikh,31.0,1.0,2023-04-23,47,4,6,8.0,0,9,0.1915,0,17.98,0.445,10,1,1.0,42,1,1
36517,25458,100200605202300008,Mohammed Sheikh,,1.0,2023-05-07,48,4,7,14.0,0,9,0.1875,0,17.77,0.788,10,1,0.0,43,1,1
39751,27794,100020244202300007,Mohammed Sheikh,,3.0,2023-05-25,49,4,8,18.0,0,9,0.1837,0,17.69,1.0177,10,1,0.0,44,1,1
36780,25638,100010126202300009,Mohammed Sheikh,19.0,,2023-05-27,50,5,9,2.0,0,9,0.18,0,17.69,0.113,10,1,0.0,45,0,1
30176,20923,400010163202300001,Mohammed Sheikh,21.0,,2023-06-29,51,5,9,33.0,1,9,0.1765,1,17.38,1.8987,10,1,1.0,46,1,1
38305,26732,100030268202300009,Mohammed Sheikh,33.0,1.0,2023-07-06,52,6,9,7.0,0,10,0.1923,0,17.69,0.3958,10,1,0.0,47,1,1
29737,20598,400070398202300001,Mohammed Sheikh,19.0,1.0,2023-07-20,53,6,10,14.0,0,10,0.1887,0,17.48,0.8009,10,1,0.0,48,1,1
34858,24235,100270676202300008,Mohammed Sheikh,28.0,1.0,2023-08-02,54,6,10,13.0,0,10,0.1852,0,17.42,0.7465,10,1,0.0,49,1,1
29862,20680,100020211202300002,Mohammed Sheikh,15.0,1.0,2023-08-19,55,6,10,17.0,0,10,0.1818,0,17.33,0.9808,10,1,0.0,50,1,1
33151,23034,100150553202300004,Mohammed Sheikh,30.0,1.0,2023-08-20,56,7,11,1.0,0,10,0.1786,0,17.33,0.0577,10,1,0.0,51,0,1
37016,25813,100090436202300010,Mohammed Sheikh,25.0,1.0,2023-10-05,57,4,11,46.0,0,10,0.1754,0,17.04,2.7002,10,1,0.0,52,1,1
38328,26747,100030272202300011,Mohammed Sheikh,21.0,1.0,2023-10-13,58,5,11,8.0,0,10,0.1724,0,17.54,0.456,10,1,0.0,53,1,1
38543,26899,100130524202300012,Mohammed Sheikh,,1.0,2023-10-24,59,5,11,11.0,0,10,0.1695,0,17.38,0.6329,10,1,0.0,54,1,1
28448,19697,400010154202300002,Mohammed Sheikh,28.0,1.0,2023-11-06,60,5,11,13.0,1,10,0.1667,1,17.27,0.7527,10,1,0.0,55,1,1
34298,23845,100130515202300007,Mohammed Sheikh,33.0,1.0,2023-12-05,61,4,10,29.0,1,11,0.1803,1,17.2,1.686,10,1,1.0,56,1,1
31570,21888,100010107202300004,Mohammed Sheikh,15.0,1.0,2023-12-29,62,5,10,24.0,0,12,0.1935,0,17.39,1.3798,10,0,1.0,57,1,1
51070,36084,100180582202400011,Mohammed Sheikh,30.0,1.0,2024-01-13,63,4,10,15.0,0,12,0.1905,0,17.5,0.8571,11,1,0.0,58,1,1
41327,28919,100010090202400003,Mohammed Sheikh,41.0,1.0,2024-01-18,64,5,10,5.0,1,12,0.1875,1,17.46,0.2864,11,1,1.0,59,1,1
47200,33129,100120502202400008,Mohammed Sheikh,38.0,1.0,2024-01-23,65,5,11,5.0,0,13,0.2,0,17.27,0.2896,11,1,0.0,60,1,1
42990,30027,100030262202400002,Mohammed Sheikh,18.0,1.0,2024-01-27,66,6,12,4.0,0,13,0.197,0,17.08,0.2342,11,1,0.0,61,1,1
48297,33967,100050345202400005,Mohammed Sheikh,17.0,1.0,2024-01-27,67,7,13,0.0,0,13,0.194,0,16.88,0.0,11,1,0.0,62,1,1
50282,35501,100020212202400008,Mohammed Sheikh,,1.0,2024-02-11,68,7,13,15.0,0,13,0.1912,0,16.64,0.9013,11,1,0.0,63,1,1
42373,29604,100110479202400005,Mohammed Sheikh,23.0,1.0,2024-03-03,69,8,12,21.0,1,13,0.1884,1,16.62,1.2637,11,1,0.0,64,1,1
43547,30399,100020237202400005,Mohammed Sheikh,30.0,1.0,2024-03-23,70,8,13,20.0,0,14,0.2,0,16.68,1.199,11,1,0.0,65,1,1
48824,34402,100180586202400008,Mohammed Sheikh,30.0,1.0,2024-03-24,71,9,14,1.0,0,14,0.1972,0,16.73,0.0598,11,1,0.0,66,1,1
51692,36529,100180587202400006,Mohammed Sheikh,30.0,1.0,2024-04-02,72,9,15,9.0,1,14,0.1944,1,16.51,0.5452,11,1,1.0,67,1,1
50958,35998,100280686202400009,Mohammed Sheikh,,1.0,2024-04-20,73,8,14,18.0,0,15,0.2055,0,16.4,1.0974,11,1,0.0,68,0,1
49151,34645,100090448202400005,Mohammed Sheikh,42.0,1.0,2024-05-25,74,5,13,35.0,0,15,0.2027,0,16.42,2.1309,11,1,0.0,69,1,1
40965,28683,100180580202400001,Mohammed Sheikh,30.0,1.0,2024-06-02,75,5,14,8.0,0,15,0.2,0,16.68,0.4797,11,1,0.0,70,1,1
54575,38662,100030262202400017,Mohammed Sheikh,27.0,3.0,2024-06-15,76,6,14,13.0,0,15,0.1974,0,16.56,0.785,11,1,0.0,71,1,1
44097,30766,100090438202400003,Mohammed Sheikh,32.0,1.0,2024-06-22,77,6,15,7.0,0,15,0.1948,0,16.51,0.4239,11,1,0.0,71,0,1
42986,30026,100040303202400006,Mohammed Sheikh,15.0,1.0,2024-08-31,78,3,8,70.0,0,15,0.1923,0,16.39,4.271,11,1,0.0,72,1,1
41131,28794,100150548202400001,Mohammed Sheikh,,1.0,2024-09-28,79,1,7,28.0,0,15,0.1899,0,17.08,1.6396,11,1,0.0,73,1,1
52807,37343,100190592202400005,Mohammed Sheikh,20.0,1.0,2024-10-02,80,2,7,4.0,0,15,0.1875,0,17.22,0.2324,11,1,0.0,74,0,1
66637,47587,100010042202500012,Mohammed Sheikh,20.0,1.0,2025-03-29,81,0,1,178.0,0,15,0.1852,0,17.05,10.4399,11,1,0.0,75,0,1
59700,42443,100010066202500007,Mohammed Sheikh,34.0,,2025-05-06,82,1,1,38.0,0,15,0.1829,0,19.04,1.9961,11,1,0.0,76,1,1
62931,44880,100300701202500009,Mohammed Sheikh,19.0,1.0,2025-05-19,83,2,2,13.0,0,15,0.1807,0,19.27,0.6747,11,1,1.0,77,1,1
64103,45735,100180585202500007,Mohammed Sheikh,31.0,1.0,2025-05-30,84,3,3,11.0,1,15,0.1786,1,19.19,0.5731,11,1,0.0,78,0,1
64122,45748,100300696202500007,Mohammed Sheikh,36.0,,2025-07-15,85,3,4,46.0,0,16,0.1882,0,19.1,2.409,11,1,0.0,79,0,1
58689,41689,100070388202500004,Mohammed Sheikh,42.0,1.0,2025-08-19,86,2,5,35.0,0,16,0.186,0,19.41,1.803,11,1,0.0,80,1,1
61193,43549,100230638202500007,Mohammed Sheikh,23.0,1.0,2025-08-31,87,2,6,12.0,0,16,0.1839,0,19.59,0.6125,11,1,0.0,81,1,1
59099,41990,100130522202500006,Mohammed Sheikh,31.0,1.0,2025-09-20,88,3,7,20.0,1,16,0.1818,1,19.51,1.0253,11,1,0.0,82,1,1
60912,43335,100260671202500007,Mohammed Sheikh,,1.0,2025-09-28,89,4,7,8.0,0,17,0.191,0,19.51,0.41,11,1,0.0,83,1,1
55796,39605,100090431202500001,Mohammed Sheikh,,1.0,2025-10-03,90,5,8,5.0,1,17,0.1889,1,19.38,0.258,11,1,0.0,84,1,1
61421,43713,100090442202500008,Mohammed Sheikh,36.0,1.0,2025-10-06,91,6,9,3.0,1,18,0.1978,1,19.22,0.1561,11,1,1.0,85,0,1
65479,46737,100090441202500009,Mohammed Sheikh,23.0,1.0,2025-11-11,92,6,9,36.0,0,19,0.2065,0,19.04,1.8904,11,1,0.0,86,1,1
59177,42049,100090433202500005,Mohammed Sheikh,,1.0,2025-12-06,93,5,8,25.0,0,19,0.2043,0,19.23,1.3002,11,1,0.0,87,-1,0
68379,48908,100010146202500014,Mohammed Sheikh,,1.0,2025-12-09,94,6,9,3.0,0,19,0.2021,0,19.29,0.1555,11,1,0.0,88,-1,0
59382,42218,100010105202500003,Mohammed Sheikh,24.0,1.0,2025-12-12,95,7,10,3.0,0,19,0.2,0,19.12,0.1569,11,1,1.0,89,-1,0
67344,48131,100080414202500016,Mohammed Sheikh,28.0,1.0,2025-12-24,96,7,11,12.0,0,19,0.1979,0,18.95,0.6333,11,1,0.0,90,-1,0
6585,4468,100080409202100003,Mohammed Shetty,26.0,1.0,2021-01-29,0,0,0,365.0,0,0,0.0,0,365.0,1.0,0,0,0.0,0,0,1
12771,8657,100080411202100009,Mohammed Shetty,21.0,1.0,2021-03-02,1,1,1,32.0,0,0,0.0,0,32.0,1.0,1,0,0.0,1,1,1
6058,4157,100070394202100005,Mohammed Shetty,,,2021-03-11,2,2,2,9.0,0,0,0.0,0,32.0,0.2812,2,0,0.0,2,0,1
2260,1587,100080407202100005,Mohammed Shetty,22.0,1.0,2021-04-18,3,3,3,38.0,0,0,0.0,0,20.5,1.8537,3,0,0.0,3,0,1
7115,4812,100010043202100004,Mohammed Shetty,35.0,1.0,2021-06-09,4,2,4,52.0,0,0,0.0,0,26.33,1.9747,4,0,0.0,4,1,1
6013,4126,100090448202100005,Mohammed Shetty,,,2021-07-07,5,2,5,28.0,1,0,0.0,1,32.75,0.855,5,1,0.0,5,1,1
3594,2415,100080416202100005,Mohammed Shetty,32.0,1.0,2021-07-08,6,3,6,1.0,0,1,0.1667,0,31.8,0.0314,5,1,0.0,6,0,1
2944,2017,100010140202100005,Mohammed Shetty,43.0,1.0,2021-08-12,7,3,6,35.0,1,1,0.1429,1,26.67,1.3125,5,1,0.0,7,1,1
6091,4181,800080411202100003,Mohammed Shetty,26.0,1.0,2021-08-17,8,4,7,5.0,0,2,0.25,0,27.86,0.1795,5,1,0.25,8,1,1
11131,7515,100120506202100008,Mohammed Shetty,22.0,1.0,2021-08-17,9,5,8,0.0,0,2,0.2222,0,25.0,0.0,5,1,0.0,8,1,1
2543,1756,100010063202100002,Mohammed Shetty,30.0,1.0,2021-09-06,10,6,8,20.0,1,2,0.2,1,22.33,0.8955,5,0,0.0,9,1,1
1896,1333,100010044202100005,Mohammed Shetty,,,2021-09-10,11,6,8,4.0,0,3,0.2727,0,22.1,0.181,6,1,0.0,10,1,1
10198,6850,400200611202100001,Mohammed Shetty,21.0,1.0,2021-09-19,12,7,9,9.0,0,3,0.25,0,20.45,0.44,6,1,0.0,11,1,1
4694,3158,100050333202100007,Mohammed Shetty,22.0,1.0,2021-10-08,13,6,10,19.0,0,3,0.2308,0,19.5,0.9744,6,1,0.0,12,1,1
1358,984,100050350202100002,Mohammed Shetty,23.0,1.0,2021-10-17,14,7,10,9.0,0,3,0.2143,0,19.46,0.4625,6,1,1.0,13,1,1
8403,5627,100050319202100003,Mohammed Shetty,28.0,1.0,2021-10-24,15,8,11,7.0,0,3,0.2,0,18.71,0.374,6,1,0.0,14,1,1
5646,3868,100080422202100005,Mohammed Shetty,21.0,1.0,2021-11-15,16,8,12,22.0,0,3,0.1875,0,17.93,1.2268,6,1,0.0,15,1,1
8436,5646,100010129202100007,Mohammed Shetty,38.0,1.0,2021-11-19,17,7,13,4.0,0,3,0.1765,0,18.19,0.2199,6,1,1.0,16,1,1
8487,5672,100190601202100005,Mohammed Shetty,,1.0,2021-11-22,18,8,14,3.0,0,3,0.1667,0,17.35,0.1729,6,0,0.0,17,0,1
18714,12840,100080413202200003,Mohammed Shetty,23.0,1.0,2022-02-17,19,2,9,87.0,1,3,0.1579,1,16.56,5.255,7,1,0.0,18,1,1
22645,15654,100110486202200006,Mohammed Shetty,16.0,1.0,2022-02-18,20,2,10,1.0,1,4,0.2,1,20.26,0.0494,7,1,0.0,19,1,1
22946,15846,400180590202200001,Mohammed Shetty,36.0,1.0,2022-02-21,21,2,11,3.0,0,5,0.2381,0,19.3,0.1554,7,1,0.0,20,1,1
23690,16376,100010167202200007,Mohammed Shetty,,1.0,2022-03-08,22,3,11,15.0,1,5,0.2273,1,18.52,0.8098,7,1,0.0,21,0,1
16437,11261,100310708202200006,Mohammed Shetty,29.0,3.0,2022-04-08,23,4,9,31.0,0,6,0.2609,0,18.36,1.6881,7,0,0.0,22,0,1
24391,16876,100220634202200010,Mohammed Shetty,20.0,1.0,2022-07-01,24,1,5,84.0,0,6,0.25,0,18.91,4.4414,8,1,0.0,23,1,1
18216,12478,100030274202200003,Mohammed Shetty,36.0,1.0,2022-07-23,25,1,6,22.0,1,6,0.24,1,21.62,1.0173,8,1,0.0,24,1,1
12942,8807,100080421202200001,Mohammed Shetty,27.0,1.0,2022-08-01,26,2,7,9.0,0,7,0.2692,0,21.64,0.4159,8,1,0.0,25,1,1
15404,10578,100080415202200003,Mohammed Shetty,27.0,1.0,2022-08-10,27,3,8,9.0,0,7,0.2593,0,21.15,0.4255,8,1,0.0,26,1,1
14836,10185,400250663202200002,Mohammed Shetty,19.0,1.0,2022-08-20,28,4,7,10.0,1,7,0.25,1,20.7,0.483,8,1,0.0,27,1,1
19097,13123,100210617202200008,Mohammed Shetty,,1.0,2022-08-26,29,5,7,6.0,0,8,0.2759,0,20.32,0.2953,8,1,0.0,28,1,1
26214,18129,100260670202200007,Mohammed Shetty,,1.0,2022-09-12,30,6,7,17.0,0,8,0.2667,0,19.83,0.8574,8,1,0.0,29,1,1
